,IncRat,LTV,Purpose,Coop,Product,FedGuar,Occup,Front,Back,BoCreditScor,PropType,UPB,Portfolio_Worthy
3349,0.7238,0.5,2,2,1,0,1,0.2599,0.3818,5,1,0.2887323943661972,1
3350,0.4163,0.8,1,2,1,0,1,0.2794,0.3914,5,11,0.14788732394366194,1
3351,0.9029,0.72,2,2,1,0,1,0.226,0.3106,4,9,0.4340301810865191,1
3352,0.7099,0.67,1,2,1,0,1,0.3305,0.4087,4,11,0.2751529175050302,1
3353,2.2487,0.85,2,2,1,0,1,0.1339,0.1784,5,1,0.7012072434607646,1
3354,1.2073,0.8,1,2,1,2,1,0.1738,0.2411,4,1,0.3490945674044265,1
3355,2.2393,0.66,1,2,1,0,1,0.21,0.26,4,1,0.5321931589537223,1
3356,1.2587,0.8,1,2,1,0,1,0.1811,0.2535,4,1,0.5241448692152917,1
3357,0.6969,0.74,1,2,1,0,1,0.2719,0.4294,2,11,0.33903420523138833,0
3358,0.9865,0.8,1,2,1,0,1,0.3133,0.4126,3,11,0.6125150905432595,1
3359,2.0004,0.8,2,2,1,0,1,0.1963,0.2724,5,1,0.9104627766599597,1
3360,0.9105,0.95,1,2,1,0,1,0.221,0.2666,5,1,0.4060362173038229,1
3361,0.9284,0.67,2,2,1,0,1,0.2854,0.293,5,9,0.43158953722334004,1
3362,1.1547,0.67,2,2,1,0,1,0.3241,0.3599,5,11,0.6428893360160965,1
3363,0.9199,0.67,2,2,1,0,1,0.3192,0.3923,3,11,0.5462776659959758,0
3364,2.7855,0.8,2,2,1,0,1,0.1471,0.2082,5,1,0.7937625754527162,1
3365,1.6589,0.8,1,2,1,0,1,0.1743,0.3299,5,1,0.7816901408450704,1
3366,0.9009,0.8,1,2,1,0,1,0.2139,0.4314,5,1,0.45171026156941646,1
3367,2.2708,0.62,2,2,1,0,1,0.17,0.24,5,1,0.8158953722334004,1
3368,1.5278,0.8,2,2,1,0,1,0.1499,0.3293,5,1,0.3631790744466801,1
3369,1.247,0.72,2,2,1,0,1,0.2514,0.3685,4,4,0.9898390342052313,1
3370,0.5505,0.73,1,2,1,0,1,0.2365,0.2629,5,1,0.21830985915492956,1
3371,2.7327,0.82,2,2,1,0,1,0.1258,0.1743,5,11,0.6690140845070423,1
3372,1.2859,0.76,2,2,1,0,1,0.2087,0.2776,5,1,0.811871227364185,1
3373,0.6835,0.8,2,2,1,0,1,0.31,0.42,5,1,0.39336016096579474,1
3374,1.0338,0.67,2,2,1,0,1,0.2357,0.2792,5,1,0.4356136820925553,1
3375,0.8838,0.62,2,2,1,0,1,0.23,0.3943,4,1,0.5663983903420523,1
3376,0.9517,0.77,2,2,1,0,1,0.3211,0.4259,4,4,0.7816901408450704,1
3377,0.6203,0.72,2,2,1,0,1,0.2583,0.3092,2,1,0.45975855130784704,0
3378,0.8676,0.67,2,2,1,0,1,0.2306,0.2512,5,1,0.5503018108651911,1
3379,1.9657,0.8,1,2,1,0,1,0.055,0.3444,5,11,0.6931589537223339,1
3380,0.6872,0.72,2,2,1,0,1,0.3091,0.4128,5,1,0.45975855130784704,1
3381,2.1426,0.67,2,2,1,0,2,0.1806,0.3049,5,11,0.29879275653923537,1
3382,1.1043,0.9,1,2,1,2,1,0.223,0.429,2,1,0.4241448692152917,0
3383,1.7665,0.9,1,2,1,0,1,0.1303,0.3811,3,1,0.46559356136820923,1
3384,1.93,0.72,2,2,1,0,1,0.1658,0.2173,4,1,0.6991951710261569,1
3385,0.9621,0.79,2,2,1,0,1,0.1931,0.4336,2,1,0.3490945674044265,0
3386,0.9092,0.75,2,2,1,0,1,0.1842,0.2545,4,1,0.37927565392354123,1
3387,1.3987,0.68,2,2,1,0,1,0.2502,0.2574,5,1,0.5704225352112675,1
3388,1.0537,0.65,2,2,1,0,1,0.2595,0.2685,5,1,0.4818913480885312,1
3389,1.703,0.8,2,2,1,0,1,0.2332,0.2968,3,1,0.7173038229376257,0
3390,0.8086,0.67,2,2,1,0,1,0.23,0.436,5,1,0.5402414486921528,1
3391,0.5624,0.67,2,2,1,0,1,0.1886,0.2103,5,1,0.1358148893360161,1
3392,0.753,0.63,2,2,1,0,1,0.2935,0.4282,5,1,0.33903420523138833,1
3393,1.0697,0.67,2,2,1,0,1,0.1938,0.2845,4,1,0.31891348088531185,1
3394,0.2221,0.67,2,2,1,0,1,0.23,0.4208,5,1,0.11167002012072434,1
3395,0.8821,0.78,2,2,1,0,1,0.1846,0.34600000000000003,5,4,0.2806841046277666,1
3396,0.9448,0.61,2,2,1,0,1,0.245,0.4251,4,1,0.35915492957746475,1
3397,2.4348,0.73,2,2,1,0,1,0.1203,0.1579,5,1,0.5663983903420523,1
3398,1.9657,0.52,2,2,1,0,1,0.11,0.13,5,1,0.8923541247484909,1
3399,0.7659,0.67,2,2,1,0,1,0.2178,0.2316,5,1,0.29879275653923537,1
3400,1.3356,0.56,2,2,1,0,1,0.2118,0.3556,5,1,0.4798792756539235,1
3401,1.635,0.8,2,2,1,0,2,0.1532,0.4014,4,1,0.4758551307847082,1
3402,1.2537,0.66,2,2,1,0,1,0.2125,0.3252,4,11,0.9013460764587524,1
3403,1.6966,0.74,2,2,1,0,1,0.23199999999999998,0.429,4,1,0.7173038229376257,1
3404,2.2753,0.49,2,2,1,0,1,0.1689,0.2091,5,1,0.7313883299798792,1
3405,0.7426,0.56,2,2,1,0,1,0.1755,0.3332,5,1,0.1378269617706237,1
3406,1.5264,0.79,1,2,1,0,1,0.13699999999999998,0.3262,5,11,0.3490945674044265,1
3407,2.0554,0.89,2,2,1,0,1,0.0911,0.3249,2,1,0.29879275653923537,0
3408,0.6008,0.9,1,2,1,0,1,0.23,0.4123,4,11,0.3843058350100603,1
3409,2.2019,0.68,2,2,1,0,1,0.1927,0.2222,5,1,0.8158953722334004,1
3410,1.7293,0.8,1,2,1,2,1,0.182,0.4247,3,1,0.47630583501006035,1
3411,1.2999,0.57,2,2,1,0,1,0.1438,0.4265,3,4,0.4617706237424547,0
3412,2.0852,0.8,2,2,1,0,1,0.0962,0.162,5,11,0.2826961770623742,1
3413,1.8696,0.8,1,2,1,0,2,0.131,0.2098,5,1,0.5225352112676056,1
3414,1.0869,0.67,2,2,1,0,1,0.162,0.2924,4,1,0.4496981891348088,1
3415,0.6258,0.9,1,2,1,0,1,0.2782,0.33,5,11,0.25573440643863177,1
3416,0.7924,0.67,2,2,1,0,1,0.2542,0.2542,5,1,0.18209255533199192,1
3417,1.4772,0.75,2,2,1,0,1,0.18100000000000002,0.2852,4,1,0.6207243460764587,1
3418,2.1534,0.78,2,2,1,0,1,0.131,0.2036,4,1,0.6810865191146881,1
3419,0.7404,0.57,2,2,1,0,1,0.2715,0.2945,5,1,0.3490945674044265,1
3420,1.099,0.8,1,2,1,0,1,0.1495,0.3103,5,1,0.21830985915492956,1
3421,1.8723,0.94,1,2,1,0,1,0.1887,0.3367,4,1,0.7816901408450704,1
3422,0.9439,0.93,2,2,1,2,1,0.2079,0.3742,4,1,0.4014084507042253,1
3423,1.6878,0.64,2,2,1,0,1,0.2196,0.2913,4,1,0.45975855130784704,1
3424,0.7945,0.68,2,2,1,0,1,0.1939,0.2731,5,11,0.2022132796780684,1
3425,2.5285,0.78,2,2,1,0,1,0.1186,0.1633,5,1,0.5,1
3426,0.9214,0.62,2,2,1,0,1,0.27,0.3788,5,1,0.41951710261569414,1
3427,0.7064,0.95,1,2,1,0,1,0.3534,0.4421,3,1,0.3304828973843058,1
3428,1.1873,0.8,1,2,1,3,1,0.1957,0.3726,5,1,0.3389295774647887,1
3429,1.4477,0.6,2,2,1,0,1,0.3429,0.4442,3,1,0.7796780684104627,0
3430,0.5044,0.8,1,2,1,0,1,0.3102,0.359,4,11,0.3470824949698189,1
3431,0.2764,0.85,1,2,1,0,1,0.244,0.2736,4,11,0.7806841046277665,1
3432,1.5397,0.8,2,2,1,0,1,0.2147,0.2867,5,1,0.5901408450704225,1
3433,0.7173,0.76,2,2,1,0,1,0.2054,0.2527,5,1,0.2112676056338028,1
3434,1.7841,0.69,2,2,1,0,1,0.1854,0.2831,4,4,0.3893360160965795,1
3435,1.7987,0.58,2,2,1,0,1,0.1338,0.3493,2,1,0.44541649899396374,0
3436,1.1324,0.67,2,2,1,0,1,0.1551,0.2112,4,1,0.09758551307847081,1
3437,0.6026,0.55,2,2,1,0,1,0.25,0.28,5,1,0.22434607645875249,1
3438,1.3625,0.67,2,2,1,0,2,0.18,0.24,5,1,0.27867203219315895,1
3439,1.7302,0.54,2,2,1,0,1,0.1694,0.2161,5,1,0.3631790744466801,1
3440,0.7606,0.67,2,2,1,0,1,0.1788,0.2185,5,1,0.15794768611670018,1
3441,1.7422,0.67,2,2,1,0,1,0.1038,0.2166,5,1,0.10764587525150905,1
3442,1.7652,0.87,2,2,1,0,1,0.1458,0.1995,5,1,0.6911468812877263,1
3443,2.3499,0.62,2,2,1,0,1,0.1913,0.4324,5,1,0.6348088531187123,1
3444,0.9002,0.83,2,2,1,0,1,0.294,0.3045,5,1,0.6066398390342052,1
3445,1.4616,0.5,1,2,1,0,1,0.1949,0.2849,4,11,0.37927565392354123,1
3446,1.7633,0.9,1,2,1,0,1,0.1649,0.254,5,1,0.5851307847082494,1
3447,0.5242,0.48,2,2,1,0,1,0.3323,0.3493,5,1,0.22635814889336014,1
3448,0.5886,0.58,2,2,1,0,1,0.2261,0.2348,4,11,0.14044265593561367,1
3449,1.6776,0.67,2,2,1,0,1,0.1485,0.1617,5,1,0.5744466800804828,1
3450,0.83,0.95,1,2,1,0,1,0.1931,0.2334,3,11,0.22286720321931586,1
3451,0.9861,0.8,2,2,1,0,1,0.23,0.4497,4,1,0.5985915492957746,1
3452,0.713,0.8,2,2,1,0,1,0.23,0.4497,3,1,0.7062374245472837,0
3453,0.9102,0.67,1,2,1,0,1,0.3177,0.3991,5,11,0.13179074446680078,1
3454,1.9998,0.55,2,2,1,0,1,0.1144,0.2058,5,1,0.37927565392354123,1
3455,0.8573,0.79,2,2,1,0,1,0.2062,0.2977,4,1,0.28672032193158953,1
3456,1.3268,0.67,2,2,1,0,1,0.2,0.31,4,1,0.51079476861167,1
3457,1.8655,0.75,2,2,1,0,1,0.2069,0.4486,4,1,0.7112676056338028,1
3458,0.9223,0.87,2,2,1,0,1,0.2417,0.4406,5,1,0.4396378269617706,1
3459,0.8340000000000001,0.8,1,2,1,0,1,0.34,0.4,5,1,0.6923541247484909,1
3460,0.4897,0.8,1,2,1,3,1,0.2931,0.4273,3,1,0.23548088531187122,1
3461,0.5604,0.8,1,2,1,3,1,0.3177,0.4332,3,1,0.2975513078470825,1
3462,1.1853,0.99,1,2,1,1,1,0.2626,0.5005,4,7,0.520158953722334,1
3463,0.8084,0.99,1,2,1,1,1,0.132,0.2326,4,12,0.16652112676056335,1
3464,0.9656,0.56,2,2,1,0,1,0.3576,0.3821,5,1,0.4798792756539235,1
3465,1.0234,0.6,2,2,1,0,1,0.2,0.37,4,1,0.29275653923541245,1
3466,0.9121,0.8,2,2,1,0,1,0.2729,0.3005,5,11,0.2537223340040241,1
3467,1.4305,0.74,2,2,1,0,1,0.21,0.26,4,1,0.7515090543259557,1
3468,1.2387,0.67,2,2,1,0,1,0.1931,0.1974,5,11,0.1378269617706237,1
3469,1.5915,0.8,2,2,1,0,1,0.2083,0.284,4,1,0.6259557344064386,1
3470,0.5084,0.67,2,2,1,0,1,0.2749,0.4235,4,4,0.08148893360160965,1
3471,1.0803,0.8,1,2,1,2,1,0.2217,0.3249,4,1,0.5359114688128772,1
3472,1.985,0.8,1,2,1,0,1,0.2188,0.3599,4,4,0.9507042253521126,1
3473,0.3493,0.67,2,2,1,0,1,0.2534,0.4484,5,1,0.16800804828973842,1
3474,0.7037,0.67,2,2,1,0,1,0.1264,0.1304,5,11,0.27867203219315895,1
3475,1.9078,0.8,1,2,1,0,1,0.18,0.4,5,1,0.8158953722334004,1
3476,1.5956,0.68,2,2,1,0,1,0.2175,0.2255,3,1,0.7917505030181086,0
3477,0.8935,0.8,2,2,1,0,1,0.307,0.4531,4,1,0.6609657947686116,1
3478,1.3743,0.72,2,2,1,0,1,0.2,0.306,5,1,0.4849094567404426,1
3479,0.9782,0.51,2,2,1,0,1,0.1713,0.2041,5,1,0.32193158953722334,1
3480,0.8651,0.67,2,2,1,0,2,0.0626,0.4335,4,1,0.27867203219315895,1
3481,0.9145,0.59,2,2,1,0,1,0.247,0.2563,5,11,0.5382293762575452,1
3482,2.0834,0.75,1,2,1,0,1,0.1489,0.3966,5,11,0.5729376257545271,1
3483,0.7405,0.67,1,2,1,0,1,0.3318,0.4256,5,1,0.3490945674044265,1
3484,2.7475,0.74,2,2,1,0,1,0.0908,0.129,5,1,0.25855130784708247,1
3485,1.2258,0.75,1,2,1,0,1,0.1889,0.2901,5,1,0.37927565392354123,1
3486,0.6016,0.67,1,2,1,0,1,0.2565,0.3789,5,11,0.34104627766599593,1
3487,1.3499,0.71,2,2,1,0,1,0.1663,0.3036,5,1,0.37927565392354123,1
3488,1.0197,0.8,1,2,1,0,1,0.2779,0.3489,5,1,0.6352112676056337,1
3489,0.7817,0.5,2,2,1,0,1,0.2693,0.3641,5,1,0.2283702213279678,1
3490,1.5601,0.7,2,2,1,0,1,0.17,0.28800000000000003,4,1,0.6810865191146881,1
3491,0.6697,0.67,2,2,1,0,1,0.3253,0.3389,5,4,0.18410462776659958,1
3492,0.9205,0.8,1,2,1,0,1,0.2566,0.3108,5,1,0.7494969818913481,1
3493,0.8367,0.7,2,2,1,0,1,0.1923,0.2421,5,1,0.27867203219315895,1
3494,1.1406,0.48,1,2,1,0,1,0.1703,0.24,4,1,0.24849094567404428,1
3495,1.4568,0.48,2,2,1,0,1,0.1562,0.4093,5,4,0.493963782696177,1
3496,1.9657,0.59,2,2,1,0,1,0.0681,0.1403,3,1,0.5845070422535211,0
3497,0.7949,0.58,2,2,1,0,1,0.1728,0.2738,4,1,0.19818913480885308,1
3498,1.9326,0.8,2,2,1,0,1,0.13,0.21,5,1,0.6126760563380281,1
3499,0.75,0.8,1,2,1,0,1,0.1954,0.2941,4,1,0.2505030181086519,1
3500,1.7065,0.56,2,2,1,0,1,0.0799,0.1212,4,11,0.23038229376257546,1
3501,1.2046,0.7,2,2,1,0,1,0.15,0.2,5,1,0.27464788732394363,1
3502,0.871,0.66,2,2,1,0,1,0.37,0.4,5,1,0.49195171026156936,1
3503,0.8585,0.55,2,2,1,0,1,0.2006,0.2687,5,1,0.14788732394366194,1
3504,0.5845,0.7,2,2,1,0,1,0.23,0.4115,5,1,0.33903420523138833,1
3505,0.6501,0.67,2,2,1,0,1,0.2542,0.3211,5,1,0.23843058350100604,1
3506,1.5314,0.51,2,2,1,0,1,0.1624,0.2292,5,1,0.35010060362173034,1
3507,1.9656,0.84,2,2,1,0,1,0.1432,0.1956,5,1,0.3631790744466801,1
3508,1.4706,0.79,2,2,1,0,1,0.2713,0.4483,4,4,0.7374245472837022,1
3509,1.2938,0.8,1,2,1,0,1,0.2463,0.3085,4,1,0.7897384305835009,1
3510,1.6483,0.74,2,2,1,0,1,0.1031,0.3013,5,11,0.40543259557344064,1
3511,1.069,0.65,2,2,1,0,1,0.244,0.2604,4,1,0.46378269617706236,1
3512,2.3439,0.85,2,2,1,0,1,0.1308,0.2754,5,1,0.7334004024144869,1
3513,1.6235,0.76,2,2,1,0,1,0.1766,0.1882,5,1,0.7585513078470825,1
3514,1.8797,0.67,2,2,1,0,1,0.1789,0.1865,5,11,0.9366197183098591,1
3515,0.8452,0.62,2,2,1,0,1,0.3156,0.3285,4,11,0.811871227364185,1
3516,1.8018,0.72,2,2,1,0,1,0.1871,0.1985,5,11,0.874245472837022,1
3517,1.307,0.75,2,2,1,0,1,0.2966,0.4285,4,1,0.8158953722334004,1
3518,1.2932,0.75,2,2,1,0,1,0.1746,0.3111,5,1,0.5,1
3519,1.294,0.61,2,2,1,0,1,0.2865,0.3745,5,1,0.46881287726358145,1
3520,1.2318,0.67,2,2,1,0,1,0.2654,0.3685,3,1,0.6106639839034205,0
3521,1.3721,0.58,2,2,1,0,1,0.2876,0.3814,4,1,0.8158953722334004,1
3522,1.3569,0.6,2,2,1,0,1,0.2317,0.24,4,1,0.6810865191146881,1
3523,1.8661,0.5,2,2,1,0,1,0.1519,0.2047,5,1,0.37927565392354123,1
3524,1.5106,0.61,2,2,1,0,1,0.1526,0.2829,5,1,0.3118712273641851,1
3525,1.3557,0.79,2,2,1,0,1,0.1565,0.1979,3,1,0.4050301810865191,0
3526,1.5251,0.8,2,2,1,0,1,0.2528,0.2703,4,4,0.7253521126760563,1
3527,1.0223,0.8,2,2,1,0,1,0.2999,0.314,5,11,0.9507042253521126,1
3528,0.907,0.67,2,2,1,0,1,0.2014,0.2161,5,11,0.5643863179074446,1
3529,0.8459,0.72,2,2,1,0,1,0.3015,0.3054,5,1,0.7756539235412474,1
3530,0.7049,0.62,2,2,1,0,1,0.2944,0.3219,4,11,0.6810865191146881,1
3531,0.8264,0.73,2,2,1,0,1,0.2735,0.4179,5,1,0.2826961770623742,1
3532,2.0866,0.67,2,2,1,0,1,0.1009,0.1793,5,1,0.22233400402414483,1
3533,1.297,0.8,2,2,1,0,1,0.2841,0.4157,5,1,0.7012072434607646,1
3534,0.879,0.67,2,2,1,0,1,0.193,0.312,5,1,0.17806841046277666,1
3535,0.7053,0.49,2,2,1,0,1,0.3065,0.3285,5,1,0.26458752515090544,1
3536,1.3495,0.51,2,2,1,0,1,0.2303,0.2817,5,1,0.4154929577464789,1
3537,1.6216,0.53,2,2,1,0,1,0.2455,0.4348,5,1,0.6006036217303823,1
3538,0.5184,0.8,2,2,1,0,1,0.2366,0.2593,5,1,0.2505030181086519,1
3539,0.3746,0.8,1,2,1,0,1,0.3637,0.3637,4,4,0.27448692152917503,1
3540,0.6067,0.8,2,2,1,0,1,0.2257,0.35600000000000004,5,1,0.24728370221327967,1
3541,2.0693,0.61,2,2,1,0,1,0.1304,0.2077,5,1,0.3953722334004024,1
3542,0.8112,0.8,1,2,1,0,1,0.2461,0.3442,3,11,0.42846277665995974,1
3543,1.2591,0.8,1,2,1,0,1,0.2086,0.395,5,1,0.590543259557344,1
3544,1.9657,0.8,1,2,1,0,2,0.0863,0.285,4,1,0.5627766599597586,1
3545,2.0237,0.74,2,2,1,0,1,0.1929,0.2753,5,1,0.5261569416498993,1
3546,1.3879,0.8,1,2,1,2,1,0.2,0.265,2,1,0.5241448692152917,0
3547,0.5238,0.8,1,2,1,3,1,0.226,0.406,4,1,0.19410261569416498,1
3548,1.6247,0.8,2,2,1,0,1,0.1384,0.318,4,1,0.4066398390342052,1
3549,0.9122,0.77,2,2,1,0,1,0.1566,0.2192,5,1,0.2907444668008048,1
3550,2.2542,0.57,2,2,1,0,2,0.127,0.37799999999999995,5,1,0.20783702213279676,1
3551,0.7488,0.68,2,2,1,0,1,0.239,0.331,4,1,0.20764587525150902,1
3552,1.5602,0.67,2,2,1,0,1,0.25,0.25,4,1,0.29879275653923537,1
3553,1.5623,0.8,1,2,1,0,1,0.2197,0.2856,5,1,0.5885311871227363,1
3554,3.2515,0.8,2,2,1,0,1,0.1169,0.2887,5,1,0.6207243460764587,1
3555,0.8918,0.64,1,2,1,0,1,0.1899,0.2759,4,1,0.18611670020120724,1
3556,1.5242,0.62,2,2,1,0,1,0.1256,0.1749,5,1,0.3289738430583501,1
3557,0.4456,0.67,2,2,1,0,1,0.3036,0.3711,5,1,0.2283702213279678,1
3558,1.8056,0.67,2,2,1,0,1,0.1096,0.154,5,1,0.2907444668008048,1
3559,0.9896,0.9,1,2,1,0,1,0.2271,0.4202,4,11,0.5110663983903421,1
3560,0.5083,0.8,1,2,1,0,1,0.3032,0.3032,5,11,0.37927565392354123,1
3561,1.2997,0.93,2,2,1,0,1,0.1836,0.2791,4,1,0.5704225352112675,1
3562,0.5683,0.67,2,2,1,0,1,0.2328,0.2801,5,11,0.12374245472837021,1
3563,0.4338,0.53,1,2,1,0,1,0.2433,0.3986,5,11,0.07746478873239436,1
3564,0.4517,0.8,1,2,1,0,1,0.23,0.4112,5,1,0.403420523138833,1
3565,0.9699,0.67,2,2,1,0,1,0.2685,0.4,5,4,0.8018108651911469,1
3566,0.6111,0.67,2,2,1,0,1,0.2681,0.2801,5,1,0.37927565392354123,1
3567,3.1227,0.65,1,2,1,0,1,0.11599999999999999,0.1449,5,1,0.8158953722334004,1
3568,1.7649,0.59,2,2,1,0,1,0.1739,0.3934,3,1,0.8158953722334004,0
3569,1.9886,0.8,2,2,1,0,1,0.0938,0.2431,4,1,0.279476861167002,1
3570,1.6364,0.62,2,2,1,0,1,0.17,0.2471,5,1,0.6167002012072434,1
3571,0.5468,0.76,2,2,1,0,1,0.36,0.4252,5,1,0.3169014084507042,1
3572,1.2825,0.6,1,2,1,0,1,0.1234,0.4146,3,11,0.2605633802816901,1
3573,2.9516,0.64,2,2,1,0,1,0.1229,0.1636,5,1,0.8158953722334004,1
3574,1.2162,0.57,2,2,1,0,1,0.26,0.38,3,1,0.6509054325955734,0
3575,2.3222,0.67,2,2,1,0,1,0.1889,0.2391,4,4,0.8340040241448692,1
3576,1.7758,0.8,2,2,1,0,1,0.2272,0.2535,5,1,0.7555331991951709,1
3577,1.5061,0.75,1,2,1,0,1,0.1568,0.2096,5,11,0.6031187122736418,1
3578,0.4561,0.67,1,2,1,0,1,0.3389,0.4743,4,11,0.3103621730382294,1
3579,1.5493,0.78,2,2,1,0,1,0.2257,0.2944,5,1,0.7756539235412474,1
3580,2.3073,0.68,2,2,1,0,2,0.0293,0.3526,5,1,0.7112676056338028,1
3581,1.9657,0.67,2,2,1,0,1,0.0897,0.1154,5,1,0.4678068410462776,1
3582,1.9765,0.63,2,2,1,0,1,0.1541,0.396,2,1,0.3430583501006036,0
3583,1.1015,0.9,1,2,1,0,1,0.2857,0.3214,5,1,0.7736418511066397,1
3584,1.9584,0.62,2,2,1,0,1,0.1543,0.3691,5,1,0.6710261569416498,1
3585,1.9657,0.77,1,2,1,0,1,0.153,0.266,4,1,0.8158953722334004,1
3586,0.4132,0.67,2,2,1,0,1,0.23,0.4204,5,4,0.16800804828973842,1
3587,2.1301,0.63,2,2,1,0,1,0.1308,0.2486,5,1,0.4758551307847082,1
3588,1.4003,0.57,2,2,1,0,1,0.1817,0.3711,5,1,0.3470824949698189,1
3589,2.8,0.53,2,2,1,0,1,0.1432,0.2886,5,1,0.403420523138833,1
3590,0.7314,0.67,2,2,1,0,1,0.3238,0.3353,4,1,0.21026156941649898,1
3591,1.6429,0.8,1,2,1,0,1,0.1906,0.2272,5,1,0.5393581488933601,1
3592,0.7058,0.72,2,2,1,0,1,0.2446,0.3266,5,1,0.3490945674044265,1
3593,0.7794,0.8,1,2,1,0,1,0.18899999999999997,0.3536,4,1,0.2859154929577465,1
3594,1.9657,0.54,2,2,1,0,1,0.1238,0.3047,4,1,0.8158953722334004,1
3595,2.2692,0.8,1,2,1,0,1,0.2059,0.3997,5,1,0.8058350100603621,1
3596,0.7827,0.65,2,2,1,0,1,0.2233,0.3676,5,1,0.2959315895372233,1
3597,0.9762,0.59,2,2,1,0,1,0.3255,0.3388,5,1,0.4798792756539235,1
3598,1.5812,0.67,1,2,1,0,1,0.1785,0.2523,5,1,0.46378269617706236,1
3599,1.9657,0.8,2,2,1,0,1,0.0704,0.3122,5,1,0.8299798792756539,1
3600,2.0459,0.5,2,2,1,0,1,0.15,0.22,5,1,0.630784708249497,1
3601,2.4689,0.61,2,2,1,0,1,0.1405,0.4123,3,1,0.7193158953722334,0
3602,0.8159,0.52,2,2,1,0,1,0.2425,0.2532,5,1,0.4668008048289738,1
3603,2.8574,0.63,2,2,1,0,1,0.1932,0.3941,5,1,0.9889336016096578,1
3604,2.7991,0.85,1,2,1,0,1,0.1259,0.1728,5,1,0.46428571428571425,1
3605,1.1144,0.98,2,2,1,2,1,0.2261,0.4779,4,1,0.49069416498993956,1
3606,1.5389,0.96,2,2,1,2,1,0.1364,0.3621,5,1,0.4095372233400402,1
3607,0.9436,0.68,2,2,1,0,1,0.1673,0.2452,5,1,0.4557344064386318,1
3608,0.461,0.8,1,2,1,3,1,0.3124,0.4101,4,1,0.25653923541247486,1
3609,1.6331,0.95,1,2,1,0,1,0.2944,0.4311,4,1,0.7165995975855131,1
3610,0.9245,0.8,1,2,1,3,1,0.251,0.342,4,1,0.44227967806841045,1
3611,1.2372,0.99,1,2,1,1,1,0.235,0.414,3,1,0.37988933601609653,1
3612,0.8078,0.8,1,2,1,0,1,0.1797,0.268,4,1,0.2905835010060362,1
3613,1.7108,0.73,2,2,1,0,1,0.2374,0.2788,5,1,0.9627766599597585,1
3614,1.746,0.67,2,2,1,0,1,0.1688,0.2744,5,1,0.6509054325955734,1
3615,1.6948,0.8,1,2,1,0,1,0.18,0.33,4,1,0.7575452716297786,1
3616,1.7489,0.82,2,2,1,0,1,0.1598,0.3372,5,1,0.6609657947686116,1
3617,0.9609,0.53,2,2,1,0,1,0.1888,0.193,5,1,0.18812877263581484,1
3618,0.8135,0.95,1,2,1,0,1,0.3702,0.3743,5,1,0.563682092555332,1
3619,0.8756,0.57,2,2,1,0,1,0.3599,0.3862,5,10,0.3289738430583501,1
3620,1.7368,0.8,1,2,1,0,1,0.1561,0.363,5,1,0.7494969818913481,1
3621,1.8874,0.8,2,2,1,0,1,0.1171,0.222,5,1,0.6529175050301811,1
3622,1.1039,0.57,2,2,1,0,1,0.242,0.2707,5,11,0.7012072434607646,1
3623,1.735,0.85,2,2,1,0,1,0.1708,0.3044,4,1,0.6911468812877263,1
3624,1.6429,0.67,2,2,1,0,1,0.2398,0.3145,5,1,0.7535211267605634,1
3625,1.2802,0.8,1,2,1,0,1,0.24,0.3,4,1,0.5450704225352112,1
3626,1.4888,0.59,1,2,1,0,1,0.2398,0.2494,4,7,0.5945674044265593,1
3627,0.6999,0.94,2,2,1,2,1,0.2595,0.4745,4,1,0.3817605633802817,1
3628,0.6164,0.68,2,2,1,0,1,0.23,0.4319,3,1,0.369215291750503,0
3629,1.3474,0.7,2,2,1,0,1,0.2314,0.3186,4,1,0.5503018108651911,1
3630,0.7619,0.8,2,2,1,0,1,0.2578,0.3513,5,1,0.29879275653923537,1
3631,1.5953,0.62,2,2,1,0,1,0.1792,0.21899999999999997,5,1,0.3772635814889336,1
3632,0.6413,0.95,1,2,1,0,1,0.2693,0.2826,4,1,0.25402414486921526,1
3633,1.3028,0.75,1,2,1,0,1,0.1048,0.1998,4,1,0.23843058350100604,1
3634,1.3769999999999998,0.9,1,2,1,0,1,0.1508,0.1808,5,1,0.4295774647887324,1
3635,1.4715,0.53,2,2,1,0,1,0.1846,0.2065,4,11,0.7012072434607646,1
3636,1.6049,0.75,2,2,1,0,1,0.1519,0.172,5,1,0.6408450704225351,1
3637,0.9566,0.79,2,2,1,0,1,0.2252,0.2582,5,1,0.37927565392354123,1
3638,1.5769,0.67,2,2,1,0,1,0.2816,0.3796,5,4,0.8259557344064385,1
3639,1.5090000000000001,0.54,2,2,1,0,1,0.3316,0.386,5,1,0.8822937625754527,1
3640,0.7011,0.67,2,2,1,0,1,0.3117,0.3561,5,1,0.27867203219315895,1
3641,2.5791,0.73,2,2,1,0,1,0.1643,0.2633,4,1,0.7213279678068409,1
3642,1.5266,0.67,2,2,1,0,1,0.19399999999999998,0.2076,5,4,0.669215291750503,1
3643,0.9537,0.8,1,2,1,0,1,0.2077,0.2703,5,1,0.6207243460764587,1
3644,1.6488,0.68,2,2,1,0,1,0.1687,0.45,4,1,0.5261569416498993,1
3645,1.1562,0.67,2,2,1,0,1,0.11199999999999999,0.2016,5,1,0.20824949698189132,1
3646,1.2201,0.95,1,2,1,0,1,0.1446,0.2458,5,1,0.35915492957746475,1
